id,name,movie_id,title,genre
28.0,Action,72331,Abraham Lincoln: Vampire Hunter,0
14.0,Fantasy,72331,Abraham Lincoln: Vampire Hunter,1
27.0,Horror,72331,Abraham Lincoln: Vampire Hunter,2
10749.0,Romance,1844,Entrapment,0
18.0,Drama,1844,Entrapment,1
9648.0,Mystery,1844,Entrapment,2
9648.0,Mystery,846,The X Files,0
878.0,Science Fiction,846,The X Files,1
53.0,Thriller,846,The X Files,2
28.0,Action,9703,The Last Legion,0
12.0,Adventure,9703,The Last Legion,1
14.0,Fantasy,9703,The Last Legion,2
18.0,Drama,857,Saving Private Ryan,0
36.0,History,857,Saving Private Ryan,1
10752.0,War,857,Saving Private Ryan,2
28.0,Action,136797,Need for Speed,0
80.0,Crime,136797,Need for Speed,1
18.0,Drama,136797,Need for Speed,2
35.0,Comedy,3981,What Women Want,0
10749.0,Romance,3981,What Women Want,1
16.0,Animation,425,Ice Age,0
35.0,Comedy,425,Ice Age,1
10751.0,Family,425,Ice Age,2
18.0,Drama,6171,Dreamcatcher,0
27.0,Horror,6171,Dreamcatcher,1
878.0,Science Fiction,6171,Dreamcatcher,2
36.0,History,72976,Lincoln,0
18.0,Drama,72976,Lincoln,1
28.0,Action,603,The Matrix,0
878.0,Science Fiction,603,The Matrix,1
18.0,Drama,568,Apollo 13,0
14.0,Fantasy,9021,The Santa Clause 2,0
35.0,Comedy,9021,The Santa Clause 2,1
10751.0,Family,9021,The Santa Clause 2,2
18.0,Drama,82695,Les Misérables,0
10402.0,Music,82695,Les Misérables,1
10749.0,Romance,82695,Les Misérables,2
35.0,Comedy,9489,You've Got Mail,0
10749.0,Romance,9489,You've Got Mail,1
35.0,Comedy,12133,Step Brothers,0
28.0,Action,9342,The Mask of Zorro,0
12.0,Adventure,9342,The Mask of Zorro,1
35.0,Comedy,41733,Due Date,0
18.0,Drama,41733,Due Date,1
18.0,Drama,227306,Unbroken,0
10752.0,War,227306,Unbroken,1
28.0,Action,5551,Space Cowboys,0
12.0,Adventure,5551,Space Cowboys,1
53.0,Thriller,5551,Space Cowboys,2
28.0,Action,9350,Cliffhanger,0
12.0,Adventure,9350,Cliffhanger,1
53.0,Thriller,9350,Cliffhanger,2
28.0,Action,9208,Broken Arrow,0
12.0,Adventure,9208,Broken Arrow,1
18.0,Drama,9208,Broken Arrow,2
14.0,Fantasy,4244,The Kid,0
35.0,Comedy,4244,The Kid,1
10751.0,Family,4244,The Kid,2
18.0,Drama,1852,World Trade Center,0
36.0,History,1852,World Trade Center,1
53.0,Thriller,1852,World Trade Center,2
18.0,Drama,11820,Mona Lisa Smile,0
10749.0,Romance,11820,Mona Lisa Smile,1
35.0,Comedy,76493,The Dictator,0
9648.0,Mystery,345,Eyes Wide Shut,0
18.0,Drama,345,Eyes Wide Shut,1
35.0,Comedy,196867,Annie,0
18.0,Drama,196867,Annie,1
10751.0,Family,196867,Annie,2
10749.0,Romance,256591,Focus,0
35.0,Comedy,256591,Focus,1
80.0,Crime,256591,Focus,2
28.0,Action,59962,This Means War,0
35.0,Comedy,59962,This Means War,1
10749.0,Romance,59962,This Means War,2
878.0,Science Fiction,36648,Blade: Trinity,0
28.0,Action,36648,Blade: Trinity,1
27.0,Horror,36648,Blade: Trinity,2
28.0,Action,1880,Red Dawn,0
53.0,Thriller,1880,Red Dawn,1
35.0,Comedy,9440,Primary Colors,0
18.0,Drama,9440,Primary Colors,1
28.0,Action,71679,Resident Evil: Retribution,0
27.0,Horror,71679,Resident Evil: Retribution,1
878.0,Science Fiction,71679,Resident Evil: Retribution,2
28.0,Action,10483,Death Race,0
53.0,Thriller,10483,Death Race,1
878.0,Science Fiction,10483,Death Race,2
80.0,Crime,11412,The Long Kiss Goodnight,0
28.0,Action,11412,The Long Kiss Goodnight,1
9648.0,Mystery,11412,The Long Kiss Goodnight,2
28.0,Action,11983,Proof of Life,0
12.0,Adventure,11983,Proof of Life,1
18.0,Drama,11983,Proof of Life,2
10751.0,Family,6795,Zathura: A Space Adventure,0
14.0,Fantasy,6795,Zathura: A Space Adventure,1
878.0,Science Fiction,6795,Zathura: A Space Adventure,2
18.0,Drama,550,Fight Club,0
18.0,Drama,11170,We Are Marshall,0
28.0,Action,9292,Hudson Hawk,0
12.0,Adventure,9292,Hudson Hawk,1
35.0,Comedy,9292,Hudson Hawk,2
28.0,Action,10783,Lucky Numbers,0
12.0,Adventure,10783,Lucky Numbers,1
35.0,Comedy,10783,Lucky Numbers,2
27.0,Horror,100241,"I, Frankenstein",0
53.0,Thriller,100241,"I, Frankenstein",1
80.0,Crime,257,Oliver Twist,0
18.0,Drama,257,Oliver Twist,1
10751.0,Family,257,Oliver Twist,2
28.0,Action,9947,Elektra,0
14.0,Fantasy,9947,Elektra,1
80.0,Crime,189,Sin City: A Dame to Kill For,0
53.0,Thriller,189,Sin City: A Dame to Kill For,1
18.0,Drama,12618,Random Hearts,0
10749.0,Romance,12618,Random Hearts,1
12.0,Adventure,253412,Everest,0
18.0,Drama,253412,Everest,1
80.0,Crime,1427,Perfume: The Story of a Murderer,0
14.0,Fantasy,1427,Perfume: The Story of a Murderer,1
18.0,Drama,1427,Perfume: The Story of a Murderer,2
35.0,Comedy,818,Austin Powers in Goldmember,0
80.0,Crime,818,Austin Powers in Goldmember,1
878.0,Science Fiction,818,Austin Powers in Goldmember,2
16.0,Animation,16577,Astro Boy,0
28.0,Action,16577,Astro Boy,1
10751.0,Family,16577,Astro Boy,2
12.0,Adventure,329,Jurassic Park,0
878.0,Science Fiction,329,Jurassic Park,1
18.0,Drama,12160,Wyatt Earp,0
28.0,Action,12160,Wyatt Earp,1
37.0,Western,12160,Wyatt Earp,2
28.0,Action,9331,Clear and Present Danger,0
18.0,Drama,9331,Clear and Present Danger,1
53.0,Thriller,9331,Clear and Present Danger,2
28.0,Action,300168,Dragon Blade,0
18.0,Drama,300168,Dragon Blade,1
12.0,Adventure,300168,Dragon Blade,2
35.0,Comedy,9072,Little Man,0
80.0,Crime,9072,Little Man,1
28.0,Action,3536,U-571,0
18.0,Drama,3536,U-571,1
53.0,Thriller,3536,U-571,2
35.0,Comedy,9087,The American President,0
18.0,Drama,9087,The American President,1
10749.0,Romance,9087,The American President,2
35.0,Comedy,12177,The Love Guru,0
10749.0,Romance,12177,The Love Guru,1
28.0,Action,12138,3000 Miles to Graceland,0
12.0,Adventure,12138,3000 Miles to Graceland,1
35.0,Comedy,12138,3000 Miles to Graceland,2
80.0,Crime,273248,The Hateful Eight,0
18.0,Drama,273248,The Hateful Eight,1
9648.0,Mystery,273248,The Hateful Eight,2
28.0,Action,9955,Blades of Glory,0
35.0,Comedy,9955,Blades of Glory,1
18.0,Drama,9955,Blades of Glory,2
16.0,Animation,50359,Hop,0
35.0,Comedy,50359,Hop,1
10751.0,Family,50359,Hop,2
28.0,Action,1271,300,0
12.0,Adventure,1271,300,1
10752.0,War,1271,300,2
35.0,Comedy,693,Meet the Fockers,0
10749.0,Romance,693,Meet the Fockers,1
35.0,Comedy,14306,Marley & Me,0
10751.0,Family,14306,Marley & Me,1
14.0,Fantasy,497,The Green Mile,0
18.0,Drama,497,The Green Mile,1
80.0,Crime,497,The Green Mile,2
28.0,Action,11199,Wild Hogs,0
12.0,Adventure,11199,Wild Hogs,1
35.0,Comedy,11199,Wild Hogs,2
16.0,Animation,9982,Chicken Little,0
10751.0,Family,9982,Chicken Little,1
35.0,Comedy,9982,Chicken Little,2
9648.0,Mystery,210577,Gone Girl,0
53.0,Thriller,210577,Gone Girl,1
18.0,Drama,210577,Gone Girl,2
28.0,Action,2501,The Bourne Identity,0
18.0,Drama,2501,The Bourne Identity,1
9648.0,Mystery,2501,The Bourne Identity,2
12.0,Adventure,710,GoldenEye,0
28.0,Action,710,GoldenEye,1
53.0,Thriller,710,GoldenEye,2
80.0,Crime,2275,The General's Daughter,0
18.0,Drama,2275,The General's Daughter,1
9648.0,Mystery,2275,The General's Daughter,2
35.0,Comedy,37165,The Truman Show,0
18.0,Drama,37165,The Truman Show,1
12.0,Adventure,9837,The Prince of Egypt,0
16.0,Animation,9837,The Prince of Egypt,1
18.0,Drama,9837,The Prince of Egypt,2
35.0,Comedy,10708,Daddy Day Care,0
10751.0,Family,10708,Daddy Day Care,1
28.0,Action,136400,2 Guns,0
35.0,Comedy,136400,2 Guns,1
80.0,Crime,136400,2 Guns,2
35.0,Comedy,10992,Cats & Dogs,0
10751.0,Family,10992,Cats & Dogs,1
28.0,Action,9654,The Italian Job,0
80.0,Crime,9654,The Italian Job,1
10749.0,Romance,2642,Two Weeks Notice,0
35.0,Comedy,2642,Two Weeks Notice,1
12.0,Adventure,8916,Antz,0
16.0,Animation,8916,Antz,1
35.0,Comedy,8916,Antz,2
35.0,Comedy,19899,Couples Retreat,0
10749.0,Romance,19899,Couples Retreat,1
12.0,Adventure,2119,Days of Thunder,0
35.0,Comedy,9641,Cheaper by the Dozen 2,0
28.0,Action,294254,Maze Runner: The Scorch Trials,0
18.0,Drama,38167,Eat Pray Love,0
35.0,Comedy,5994,The Family Man,0
18.0,Drama,5994,The Family Man,1
10749.0,Romance,5994,The Family Man,2
28.0,Action,39514,RED,0
12.0,Adventure,39514,RED,1
35.0,Comedy,39514,RED,2
18.0,Drama,9563,Any Given Sunday,0
18.0,Drama,547,The Horse Whisperer,0
10749.0,Romance,547,The Horse Whisperer,1
18.0,Drama,1538,Collateral,0
80.0,Crime,1538,Collateral,1
53.0,Thriller,1538,Collateral,2
28.0,Action,9334,The Scorpion King,0
14.0,Fantasy,9334,The Scorpion King,1
12.0,Adventure,9334,The Scorpion King,2
18.0,Drama,11128,Ladder 49,0
28.0,Action,11128,Ladder 49,1
53.0,Thriller,11128,Ladder 49,2
80.0,Crime,75780,Jack Reacher,0
18.0,Drama,75780,Jack Reacher,1
53.0,Thriller,75780,Jack Reacher,2
28.0,Action,8914,Deep Blue Sea,0
878.0,Science Fiction,8914,Deep Blue Sea,1
53.0,Thriller,8914,Deep Blue Sea,2
10402.0,Music,13576,This Is It,0
99.0,Documentary,13576,This Is It,1
18.0,Drama,39538,Contagion,0
53.0,Thriller,39538,Contagion,1
878.0,Science Fiction,39538,Contagion,2
35.0,Comedy,10628,Kangaroo Jack,0
12.0,Adventure,10628,Kangaroo Jack,1
80.0,Crime,10628,Kangaroo Jack,2
16.0,Animation,14836,Coraline,0
10751.0,Family,14836,Coraline,1
53.0,Thriller,8645,The Happening,0
878.0,Science Fiction,8645,The Happening,1
28.0,Action,9509,Man on Fire,0
18.0,Drama,9509,Man on Fire,1
53.0,Thriller,9509,Man on Fire,2
35.0,Comedy,10067,The Shaggy Dog,0
10751.0,Family,10067,The Shaggy Dog,1
35.0,Comedy,9384,Starsky & Hutch,0
80.0,Crime,9384,Starsky & Hutch,1
10751.0,Family,9279,Jingle All the Way,0
35.0,Comedy,9279,Jingle All the Way,1
14.0,Fantasy,1487,Hellboy,0
28.0,Action,1487,Hellboy,1
878.0,Science Fiction,1487,Hellboy,2
18.0,Drama,9422,A Civil Action,0
10751.0,Family,77174,ParaNorman,0
16.0,Animation,77174,ParaNorman,1
12.0,Adventure,77174,ParaNorman,2
28.0,Action,4824,The Jackal,0
53.0,Thriller,4824,The Jackal,1
12.0,Adventure,4824,The Jackal,2
28.0,Action,9620,Paycheck,0
12.0,Adventure,9620,Paycheck,1
9648.0,Mystery,9620,Paycheck,2
18.0,Drama,9302,Up Close & Personal,0
10749.0,Romance,9302,Up Close & Personal,1
12.0,Adventure,10199,The Tale of Despereaux,0
16.0,Animation,10199,The Tale of Despereaux,1
10751.0,Family,10199,The Tale of Despereaux,2
53.0,Thriller,10771,The Tuxedo,0
28.0,Action,10771,The Tuxedo,1
35.0,Comedy,10771,The Tuxedo,2
28.0,Action,3512,Under Siege 2: Dark Territory,0
53.0,Thriller,3512,Under Siege 2: Dark Territory,1
28.0,Action,137094,Jack Ryan: Shadow Recruit,0
18.0,Drama,137094,Jack Ryan: Shadow Recruit,1
53.0,Thriller,137094,Jack Ryan: Shadow Recruit,2
18.0,Drama,274479,Joy,0
35.0,Comedy,274479,Joy,1
28.0,Action,267860,London Has Fallen,0
80.0,Crime,267860,London Has Fallen,1
53.0,Thriller,267860,London Has Fallen,2
878.0,Science Fiction,8078,Alien: Resurrection,0
27.0,Horror,8078,Alien: Resurrection,1
28.0,Action,8078,Alien: Resurrection,2
28.0,Action,7485,Shooter,0
18.0,Drama,7485,Shooter,1
9648.0,Mystery,7485,Shooter,2
16.0,Animation,170687,The Boxtrolls,0
35.0,Comedy,170687,The Boxtrolls,1
10751.0,Family,170687,The Boxtrolls,2
18.0,Drama,6435,Practical Magic,0
14.0,Fantasy,6435,Practical Magic,1
35.0,Comedy,6435,Practical Magic,2
12.0,Adventure,137106,The Lego Movie,0
16.0,Animation,137106,The Lego Movie,1
35.0,Comedy,137106,The Lego Movie,2
28.0,Action,10040,Miss Congeniality 2: Armed and Fabulous,0
35.0,Comedy,10040,Miss Congeniality 2: Armed and Fabulous,1
12.0,Adventure,6278,Reign of Fire,0
28.0,Action,6278,Reign of Fire,1
14.0,Fantasy,6278,Reign of Fire,2
80.0,Crime,82682,Gangster Squad,0
18.0,Drama,82682,Gangster Squad,1
28.0,Action,82682,Gangster Squad,2
35.0,Comedy,17610,Year One,0
12.0,Adventure,17610,Year One,1
18.0,Drama,22954,Invictus,0
36.0,History,22954,Invictus,1
28.0,Action,16995,State of Play,0
10749.0,Romance,16558,Duplicity,0
35.0,Comedy,16558,Duplicity,1
80.0,Crime,16558,Duplicity,2
35.0,Comedy,9849,My Favorite Martian,0
18.0,Drama,9849,My Favorite Martian,1
10751.0,Family,9849,My Favorite Martian,2
28.0,Action,5820,The Sentinel,0
53.0,Thriller,5820,The Sentinel,1
80.0,Crime,5820,The Sentinel,2
878.0,Science Fiction,16866,Planet 51,0
16.0,Animation,16866,Planet 51,1
10751.0,Family,16866,Planet 51,2
878.0,Science Fiction,201,Star Trek: Nemesis,0
28.0,Action,201,Star Trek: Nemesis,1
12.0,Adventure,201,Star Trek: Nemesis,2
80.0,Crime,11775,Intolerable Cruelty,0
35.0,Comedy,11775,Intolerable Cruelty,1
10749.0,Romance,11775,Intolerable Cruelty,2
18.0,Drama,87825,Trouble with the Curve,0
10749.0,Romance,87825,Trouble with the Curve,1
80.0,Crime,12201,Edge of Darkness,0
18.0,Drama,12201,Edge of Darkness,1
9648.0,Mystery,12201,Edge of Darkness,2
27.0,Horror,11015,The Relic,0
9648.0,Mystery,11015,The Relic,1
53.0,Thriller,11015,The Relic,2
35.0,Comedy,9932,Analyze That,0
80.0,Crime,9932,Analyze That,1
28.0,Action,13389,Righteous Kill,0
80.0,Crime,13389,Righteous Kill,1
18.0,Drama,13389,Righteous Kill,2
28.0,Action,8838,Mercury Rising,0
80.0,Crime,8838,Mercury Rising,1
18.0,Drama,8838,Mercury Rising,2
18.0,Drama,17332,The Soloist,0
14.0,Fantasy,4958,The Legend of Bagger Vance,0
18.0,Drama,4958,The Legend of Bagger Vance,1
18.0,Drama,786,Almost Famous,0
10402.0,Music,786,Almost Famous,1
16.0,Animation,9513,Garfield: A Tail of Two Kitties,0
35.0,Comedy,9513,Garfield: A Tail of Two Kitties,1
10751.0,Family,9513,Garfield: A Tail of Two Kitties,2
28.0,Action,11679,xXx: State of the Union,0
12.0,Adventure,11679,xXx: State of the Union,1
80.0,Crime,11679,xXx: State of the Union,2
28.0,Action,38321,Priest,0
878.0,Science Fiction,38321,Priest,1
14.0,Fantasy,38321,Priest,2
10751.0,Family,14411,Sinbad: Legend of the Seven Seas,0
16.0,Animation,14411,Sinbad: Legend of the Seven Seas,1
12.0,Adventure,14411,Sinbad: Legend of the Seven Seas,2
27.0,Horror,8413,Event Horizon,0
878.0,Science Fiction,8413,Event Horizon,1
9648.0,Mystery,8413,Event Horizon,2
18.0,Drama,10052,Dragonfly,0
18.0,Drama,9676,The Black Dahlia,0
28.0,Action,9664,Flyboys,0
12.0,Adventure,9664,Flyboys,1
18.0,Drama,9664,Flyboys,2
28.0,Action,2100,The Last Castle,0
18.0,Drama,2100,The Last Castle,1
53.0,Thriller,2100,The Last Castle,2
27.0,Horror,10384,Supernova,0
878.0,Science Fiction,10384,Supernova,1
53.0,Thriller,10384,Supernova,2
18.0,Drama,137321,Winter's Tale,0
14.0,Fantasy,137321,Winter's Tale,1
9648.0,Mystery,137321,Winter's Tale,2
28.0,Action,123553,The Mortal Instruments: City of Bones,0
12.0,Adventure,123553,The Mortal Instruments: City of Bones,1
18.0,Drama,123553,The Mortal Instruments: City of Bones,2
35.0,Comedy,11260,Meet Dave,0
878.0,Science Fiction,11260,Meet Dave,1
12.0,Adventure,11260,Meet Dave,2
18.0,Drama,9009,Dark Water,0
27.0,Horror,9009,Dark Water,1
53.0,Thriller,9009,Dark Water,2
35.0,Comedy,11374,Edtv,0
12.0,Adventure,2309,Inkheart,0
10751.0,Family,2309,Inkheart,1
14.0,Fantasy,2309,Inkheart,2
28.0,Action,8285,The Spirit,0
35.0,Comedy,8285,The Spirit,1
53.0,Thriller,8285,The Spirit,2
35.0,Comedy,210860,Mortdecai,0
12.0,Adventure,210860,Mortdecai,1
12.0,Adventure,2312,In the Name of the King: A Dungeon Siege Tale,0
14.0,Fantasy,2312,In the Name of the King: A Dungeon Siege Tale,1
28.0,Action,2312,In the Name of the King: A Dungeon Siege Tale,2
18.0,Drama,9839,Beyond Borders,0
10749.0,Romance,9839,Beyond Borders,1
12.0,Adventure,9839,Beyond Borders,2
28.0,Action,381902,The Monkey King 2,0
12.0,Adventure,381902,The Monkey King 2,1
14.0,Fantasy,381902,The Monkey King 2,2
28.0,Action,13922,The Great Raid,0
36.0,History,13922,The Great Raid,1
10752.0,War,13922,The Great Raid,2
28.0,Action,293660,Deadpool,0
12.0,Adventure,293660,Deadpool,1
35.0,Comedy,293660,Deadpool,2
18.0,Drama,9713,Holy Man,0
35.0,Comedy,9713,Holy Man,1
10752.0,War,190859,American Sniper,0
28.0,Action,190859,American Sniper,1
12.0,Adventure,257445,Goosebumps,0
27.0,Horror,257445,Goosebumps,1
35.0,Comedy,257445,Goosebumps,2
35.0,Comedy,9007,Just Like Heaven,0
14.0,Fantasy,9007,Just Like Heaven,1
10749.0,Romance,9007,Just Like Heaven,2
878.0,Science Fiction,889,The Flintstones in Viva Rock Vegas,0
35.0,Comedy,889,The Flintstones in Viva Rock Vegas,1
10751.0,Family,889,The Flintstones in Viva Rock Vegas,2
28.0,Action,1370,Rambo III,0
12.0,Adventure,1370,Rambo III,1
53.0,Thriller,1370,Rambo III,2
35.0,Comedy,4942,Leatherheads,0
10749.0,Romance,4942,Leatherheads,1
18.0,Drama,4942,Leatherheads,2
35.0,Comedy,347969,The Ridiculous 6,0
37.0,Western,347969,The Ridiculous 6,1
35.0,Comedy,24438,Did You Hear About the Morgans?,0
35.0,Comedy,116741,The Internship,0
28.0,Action,35791,Resident Evil: Afterlife,0
12.0,Adventure,35791,Resident Evil: Afterlife,1
27.0,Horror,35791,Resident Evil: Afterlife,2
18.0,Drama,72431,Red Tails,0
28.0,Action,72431,Red Tails,1
12.0,Adventure,72431,Red Tails,2
18.0,Drama,1813,The Devil's Advocate,0
27.0,Horror,1813,The Devil's Advocate,1
9648.0,Mystery,1813,The Devil's Advocate,2
35.0,Comedy,87428,That's My Boy,0
14.0,Fantasy,8840,DragonHeart,0
28.0,Action,10589,After the Sunset,0
35.0,Comedy,10589,After the Sunset,1
80.0,Crime,10589,After the Sunset,2
28.0,Action,71676,Ghost Rider: Spirit of Vengeance,0
14.0,Fantasy,71676,Ghost Rider: Spirit of Vengeance,1
53.0,Thriller,71676,Ghost Rider: Spirit of Vengeance,2
18.0,Drama,1722,Captain Corelli's Mandolin,0
36.0,History,1722,Captain Corelli's Mandolin,1
10749.0,Romance,1722,Captain Corelli's Mandolin,2
28.0,Action,10022,The Pacifier,0
35.0,Comedy,10022,The Pacifier,1
18.0,Drama,10022,The Pacifier,2
12.0,Adventure,11358,Walking Tall,0
18.0,Drama,11358,Walking Tall,1
28.0,Action,11358,Walking Tall,2
35.0,Comedy,13,Forrest Gump,0
18.0,Drama,13,Forrest Gump,1
10749.0,Romance,13,Forrest Gump,2
35.0,Comedy,6477,Alvin and the Chipmunks,0
10402.0,Music,6477,Alvin and the Chipmunks,1
10751.0,Family,6477,Alvin and the Chipmunks,2
35.0,Comedy,1597,Meet the Parents,0
10749.0,Romance,1597,Meet the Parents,1
12.0,Adventure,10530,Pocahontas,0
16.0,Animation,10530,Pocahontas,1
18.0,Drama,10530,Pocahontas,2
28.0,Action,1924,Superman,0
12.0,Adventure,1924,Superman,1
14.0,Fantasy,1924,Superman,2
14.0,Fantasy,9327,The Nutty Professor,0
35.0,Comedy,9327,The Nutty Professor,1
10749.0,Romance,9327,The Nutty Professor,2
35.0,Comedy,8488,Hitch,0
18.0,Drama,8488,Hitch,1
10749.0,Romance,8488,Hitch,2
12.0,Adventure,10603,George of the Jungle,0
35.0,Comedy,10603,George of the Jungle,1
10751.0,Family,10603,George of the Jungle,2
35.0,Comedy,8273,American Wedding,0
10749.0,Romance,8273,American Wedding,1
28.0,Action,109424,Captain Phillips,0
18.0,Drama,109424,Captain Phillips,1
53.0,Thriller,109424,Captain Phillips,2
35.0,Comedy,35056,Date Night,0
14.0,Fantasy,8839,Casper,0
35.0,Comedy,8839,Casper,1
10751.0,Family,8839,Casper,2
53.0,Thriller,156022,The Equalizer,0
28.0,Action,156022,The Equalizer,1
80.0,Crime,156022,The Equalizer,2
35.0,Comedy,7303,Maid in Manhattan,0
18.0,Drama,7303,Maid in Manhattan,1
10749.0,Romance,7303,Maid in Manhattan,2
28.0,Action,8963,Crimson Tide,0
53.0,Thriller,8963,Crimson Tide,1
18.0,Drama,8963,Crimson Tide,2
18.0,Drama,1402,The Pursuit of Happyness,0
53.0,Thriller,9315,Flightplan,0
18.0,Drama,9315,Flightplan,1
9648.0,Mystery,9315,Flightplan,2
18.0,Drama,8984,Disclosure,0
53.0,Thriller,8984,Disclosure,1
80.0,Crime,8984,Disclosure,2
18.0,Drama,795,City of Angels,0
14.0,Fantasy,795,City of Angels,1
10749.0,Romance,795,City of Angels,2
28.0,Action,24,Kill Bill: Vol. 1,0
80.0,Crime,24,Kill Bill: Vol. 1,1
35.0,Comedy,11353,Bowfinger,0
28.0,Action,393,Kill Bill: Vol. 2,0
80.0,Crime,393,Kill Bill: Vol. 2,1
53.0,Thriller,393,Kill Bill: Vol. 2,2
28.0,Action,9618,Tango & Cash,0
12.0,Adventure,9618,Tango & Cash,1
35.0,Comedy,9618,Tango & Cash,2
14.0,Fantasy,9374,Death Becomes Her,0
35.0,Comedy,9374,Death Becomes Her,1
12.0,Adventure,8584,Shanghai Noon,0
28.0,Action,8584,Shanghai Noon,1
35.0,Comedy,8584,Shanghai Noon,2
28.0,Action,2320,Executive Decision,0
12.0,Adventure,2320,Executive Decision,1
18.0,Drama,2320,Executive Decision,2
35.0,Comedy,58224,Mr. Popper's Penguins,0
10751.0,Family,58224,Mr. Popper's Penguins,1
28.0,Action,1729,The Forbidden Kingdom,0
12.0,Adventure,1729,The Forbidden Kingdom,1
14.0,Fantasy,1729,The Forbidden Kingdom,2
16.0,Animation,175574,Free Birds,0
35.0,Comedy,175574,Free Birds,1
10751.0,Family,175574,Free Birds,2
878.0,Science Fiction,8077,Alien³,0
28.0,Action,8077,Alien³,1
27.0,Horror,8077,Alien³,2
36.0,History,8818,Evita,0
18.0,Drama,8818,Evita,1
10402.0,Music,8818,Evita,2
28.0,Action,8195,Ronin,0
53.0,Thriller,8195,Ronin,1
80.0,Crime,8195,Ronin,2
12.0,Adventure,10586,The Ghost and the Darkness,0
10751.0,Family,116149,Paddington,0
35.0,Comedy,116149,Paddington,1
35.0,Comedy,80035,The Watch,0
18.0,Drama,10632,The Hunted,0
28.0,Action,10632,The Hunted,1
53.0,Thriller,10632,The Hunted,2
18.0,Drama,12117,Instinct,0
9648.0,Mystery,12117,Instinct,1
53.0,Thriller,12117,Instinct,2
35.0,Comedy,1792,Stuck on You,0
35.0,Comedy,13260,Semi-Pro,0
16.0,Animation,72197,The Pirates! In an Adventure with Scientists!,0
12.0,Adventure,72197,The Pirates! In an Adventure with Scientists!,1
10751.0,Family,72197,The Pirates! In an Adventure with Scientists!,2
80.0,Crime,3580,Changeling,0
18.0,Drama,3580,Changeling,1
9648.0,Mystery,3580,Changeling,2
28.0,Action,12123,Chain Reaction,0
18.0,Drama,12123,Chain Reaction,1
878.0,Science Fiction,12123,Chain Reaction,2
18.0,Drama,9566,The Fan,0
9648.0,Mystery,9566,The Fan,1
53.0,Thriller,9566,The Fan,2
53.0,Thriller,9833,The Phantom of the Opera,0
18.0,Drama,9833,The Phantom of the Opera,1
10749.0,Romance,9833,The Phantom of the Opera,2
18.0,Drama,4517,Elizabeth: The Golden Age,0
36.0,History,4517,Elizabeth: The Golden Age,1
10749.0,Romance,4517,Elizabeth: The Golden Age,2
28.0,Action,8202,Æon Flux,0
878.0,Science Fiction,8202,Æon Flux,1
18.0,Drama,16072,Gods and Generals,0
36.0,History,16072,Gods and Generals,1
10752.0,War,16072,Gods and Generals,2
28.0,Action,34314,Turbulence,0
53.0,Thriller,34314,Turbulence,1
80.0,Crime,34314,Turbulence,2
35.0,Comedy,19724,Imagine That,0
35.0,Comedy,145220,Muppets Most Wanted,0
12.0,Adventure,145220,Muppets Most Wanted,1
80.0,Crime,145220,Muppets Most Wanted,2
28.0,Action,14623,Thunderbirds,0
12.0,Adventure,14623,Thunderbirds,1
35.0,Comedy,14623,Thunderbirds,2
18.0,Drama,42297,Burlesque,0
10749.0,Romance,42297,Burlesque,1
18.0,Drama,2841,A Very Long Engagement,0
18.0,Drama,802,Lolita,0
10749.0,Romance,802,Lolita,1
28.0,Action,10375,D-Tox,0
53.0,Thriller,10375,D-Tox,1
14.0,Fantasy,36586,Blade II,0
27.0,Horror,36586,Blade II,1
28.0,Action,36586,Blade II,2
18.0,Drama,11321,Seven Pounds,0
28.0,Action,70074,Bullet to the Head,0
80.0,Crime,70074,Bullet to the Head,1
53.0,Thriller,70074,Bullet to the Head,2
80.0,Crime,242,The Godfather: Part III,0
18.0,Drama,242,The Godfather: Part III,1
53.0,Thriller,242,The Godfather: Part III,2
35.0,Comedy,9621,Elizabethtown,0
18.0,Drama,9621,Elizabethtown,1
10749.0,Romance,9621,Elizabethtown,2
35.0,Comedy,1819,"You, Me and Dupree",0
10749.0,Romance,1819,"You, Me and Dupree",1
28.0,Action,8536,Superman II,0
12.0,Adventure,8536,Superman II,1
14.0,Fantasy,8536,Superman II,2
18.0,Drama,8046,Gigli,0
18.0,Drama,1717,All the King's Men,0
53.0,Thriller,1717,All the King's Men,1
28.0,Action,479,Shaft,0
12.0,Adventure,479,Shaft,1
80.0,Crime,479,Shaft,2
16.0,Animation,9444,Anastasia,0
10751.0,Family,9444,Anastasia,1
18.0,Drama,824,Moulin Rouge!,0
10402.0,Music,824,Moulin Rouge!,1
10749.0,Romance,824,Moulin Rouge!,2
9648.0,Mystery,11456,Domestic Disturbance,0
53.0,Thriller,11456,Domestic Disturbance,1
80.0,Crime,11456,Domestic Disturbance,2
80.0,Crime,261023,Black Mass,0
18.0,Drama,261023,Black Mass,1
10752.0,War,3683,Flags of Our Fathers,0
18.0,Drama,3683,Flags of Our Fathers,1
36.0,History,3683,Flags of Our Fathers,2
18.0,Drama,22803,Law Abiding Citizen,0
80.0,Crime,22803,Law Abiding Citizen,1
53.0,Thriller,22803,Law Abiding Citizen,2
53.0,Thriller,285923,Grindhouse,0
28.0,Action,285923,Grindhouse,1
27.0,Horror,285923,Grindhouse,2
18.0,Drama,39437,Beloved,0
53.0,Thriller,39437,Beloved,1
18.0,Drama,1950,Lucky You,0
