id,name,movie_id,title
9855.0,Terence Young,113464,Inchon
13581.0,Brian Levant,888,The Flintstones
75035.0,Olivier Megaton,82675,Taken 2
12987.0,David Zucker,4256,Scary Movie 3
18281.0,Donald Petrie,1493,Miss Congeniality
9622.0,Eric Brevig,88751,Journey to the Center of the Earth
1201.0,Garry Marshall,11130,The Princess Diaries 2: Royal Engagement
6349.0,Alan J. Pakula,9944,The Pelican Brief
5572.0,Joel Schumacher,10731,The Client
3026.0,Rob Reiner,7350,The Bucket List
13015.0,Phillip Noyce,9869,Patriot Games
36797.0,Robert Luketic,4379,Monster-in-Law
137427.0,Denis Villeneuve,146233,Prisoners
20907.0,Antoine Fuqua,2034,Training Day
15002.0,Dean Parisot,926,Galaxy Quest
35689.0,Keenen Ivory Wayans,4248,Scary Movie 2
26205.0,James Bobin,64328,The Muppets
10808.0,Stephen Norrington,36647,Blade
52038.0,Thomas Carter,7214,Coach Carter
7017.0,Roger Michell,1537,Changing Lanes
26648.0,Luis Llosa,9360,Anaconda
48980.0,David McNally,6282,Coyote Ugly
7018.0,Richard Curtis,508,Love Actually
7.0,Andrew Stanton,9487,A Bug's Life
11447.0,Albert Hughes,768,From Hell
26648.0,Luis Llosa,2636,The Specialist
4037.0,Ron Shelton,10478,Tin Cup
16745.0,Melville Shavelson,27983,"Yours, Mine and Ours"
54584.0,Jesse Dylan,9981,Kicking & Screaming
52842.0,Garth Jennings,7453,The Hitchhiker's Guide to the Galaxy
54644.0,Joel Zwick,15045,Fat Albert
52968.0,Russell Mulcahy,7737,Resident Evil: Extinction
57370.0,Frank Coraci,232672,Blended
39819.0,Wayne Wang,17379,Last Holiday
323.0,Curtis Hanson,8987,The River Wild
7908.0,Frank Oz,11359,The Indian in the Cupboard
1152.0,Oliver Stone,82525,Savages
4755.0,David R. Ellis,9759,Cellular
7791.0,Peter Howitt,9486,Johnny English
60237.0,John A. Davis,9906,The Ant Bully
5602.0,David Lynch,841,Dune
16391.0,Julie Taymor,4688,Across the Universe
39.0,Sam Mendes,4148,Revolutionary Road
7187.0,Richard Donner,2207,16 Blocks
2406.0,Mathieu Kassovitz,9381,Babylon A.D.
35155.0,John Gray,9625,The Glimmer Man
1524.0,Harold Ramis,9304,Multiplicity
79656.0,John Schultz,20856,Aliens in the Attic
2228.0,Sean Penn,5955,The Pledge
60129.0,Susan Stroman,9899,The Producers
18254.0,Simon Wincer,9826,The Phantom
879.0,Billy Bob Thornton,21355,All the Pretty Horses
1152.0,Oliver Stone,10858,Nixon
3556.0,Roman Polanski,11439,The Ghost Writer
7775.0,Stephen Sommers,9457,Deep Rising
5281.0,Spike Lee,12412,Miracle at St. Anna
607.0,Zhang Yimou,1494,Curse of the Golden Flower
21905.0,Danny Pang,13184,Bangkok Dangerous
5174.0,Barry Sonnenfeld,2185,Big Trouble
10723.0,Mike Newell,6639,Love in the Time of Cholera
16566.0,George P. Cosmatos,38153,Shadow Conspiracy
56710.0,Oliver Parker,58233,Johnny English Reborn
43518.0,Lawrence Kasanoff,116977,Foodfight!
880.0,Ben Affleck,68734,Argo
12989.0,Andrew Davis,5503,The Fugitive
17167.0,Andy Tennant,27573,The Bounty Hunter
8246.0,Barry Levinson,819,Sleepers
16566.0,George P. Cosmatos,1369,Rambo: First Blood Part II
18069.0,Brian Gibson,9623,The Juror
11426.0,Ben Sharpsteen,10895,Pinocchio
12114.0,Michael Cimino,10935,Heaven's Gate
3950.0,Len Wiseman,834,Underworld: Evolution
2291.0,Paul McGuigan,228066,Victor Frankenstein
5216.0,Gus Van Sant,711,Finding Forrester
31024.0,Betty Thomas,10468,28 Days
18865.0,Louis Leterrier,10027,Unleashed
11873.0,Roger Kumble,11812,The Sweetest Thing
2226.0,Sydney Pollack,37233,The Firm
58552.0,Burr Steers,37950,Charlie St. Cloud
12786.0,Simon West,27582,The Mechanic
107446.0,Phil Lord,64688,21 Jump Street
7017.0,Roger Michell,509,Notting Hill
7314.0,Nick Park,7443,Chicken Run
17871.0,John Hamburg,5966,Along Came Polly
68215.0,Reginald Hudlin,11066,Boomerang
116805.0,Paul Feig,136795,The Heat
10601.0,Joseph L. Mankiewicz,8095,Cleopatra
57370.0,Frank Coraci,87826,Here Comes the Boom
21712.0,Carl Franklin,11560,High Crimes
10400.0,Barbra Streisand,25189,The Mirror Has Two Faces
11676.0,Mark Pellington,2637,The Mothman Prophecies
6767.0,Larry Charles,18480,Brüno
10179.0,John Glen,709,Licence to Kill
19850.0,Catherine Hardwicke,49730,Red Riding Hood
27846.0,John Herzfeld,2749,15 Minutes
58164.0,Annabel Jankel,9607,Super Mario Bros.
8685.0,Andrew Niccol,1830,Lord of War
607.0,Zhang Yimou,79,Hero
114597.0,Julie Anne Robinson,54054,One for the Money
19274.0,Seth Rogen,228967,The Interview
141169.0,Sngmoo Lee,46528,The Warrior's Way
2419.0,Jean-Pierre Jeunet,27936,Micmacs
323.0,Curtis Hanson,65,8 Mile
2408.0,Jamel Debbouze,280391,Why I Did (Not) Eat My Father
4723.0,Brian Helgeland,9476,A Knight's Tale
64901.0,Gordon Chan,10610,The Medallion
11614.0,M. Night Shyamalan,745,The Sixth Sense
72344.0,Asger Leth,49527,Man on a Ledge
5065.0,David Frankel,73937,The Big Year
16513.0,John G. Avildsen,1885,The Karate Kid
17883.0,David O. Russell,168672,American Hustle
29214.0,Anne Fletcher,18240,The Proposal
5696.0,Bruce Beresford,10398,Double Jeopardy
24.0,Robert Zemeckis,165,Back to the Future Part II
59.0,Luc Besson,240832,Lucy
1137903.0,Sam Taylor-Johnson,216015,Fifty Shades of Grey
2294.0,Robert Rodriguez,12279,Spy Kids 3-D: Game Over
5572.0,Joel Schumacher,1645,A Time to Kill
17825.0,Shawn Levy,11007,Cheaper by the Dozen
36602.0,Peter Berg,193756,Lone Survivor
14911.0,Penny Marshall,11287,A League of Their Own
2127.0,James Wan,259693,The Conjuring 2
7467.0,David Fincher,37799,The Social Network
29009.0,Ken Kwapis,10184,He's Just Not That Into You
12987.0,David Zucker,4257,Scary Movie 4
5140.0,Wes Craven,4234,Scream 3
24.0,Robert Zemeckis,196,Back to the Future Part III
52803.0,Etan Cohen,257091,Get Hard
1776.0,Francis Ford Coppola,6114,Dracula
9248.0,Nora Ephron,24803,Julie & Julia
4723.0,Brian Helgeland,109410,42
2239.0,Anthony Minghella,1213,The Talented Mr. Ripley
7395.0,Bobby Farrelly,100042,Dumb and Dumber To
664.0,Frank Marshall,9036,Eight Below
17698.0,Nancy Meyers,257211,The Intern
20400.0,Tim Story,323675,Ride Along 2
638.0,Michael Mann,9361,The Last of the Mohicans
18596.0,Taylor Hackford,1677,Ray
2294.0,Robert Rodriguez,187,Sin City
43141.0,Pete Travis,7461,Vantage Point
17871.0,John Hamburg,16538,"I Love You, Man"
7395.0,Bobby Farrelly,9889,Shallow Hal
1152.0,Oliver Stone,820,JFK
61175.0,John Whitesell,11565,Big Momma's House 2
1704.0,Gore Verbinski,6073,The Mexican
58552.0,Burr Steers,16996,17 Again
11151.0,Nick Cassavetes,193610,The Other Woman
4755.0,David R. Ellis,19912,The Final Destination
488.0,Steven Spielberg,296098,Bridge of Spies
12028.0,John Moore,8007,Behind Enemy Lines
52934.0,Nicholas Stoller,32823,Get Him to the Greek
36804.0,Peter Chelsom,4380,Shall We Dance?
4600.0,Joe Dante,11551,Small Soldiers
87130.0,Mark A.Z. Dippé,10336,Spawn
8300.0,Kevin Reynolds,11362,The Count of Monte Cristo
144221.0,Brad Furman,50348,The Lincoln Lawyer
59521.0,Jaume Collet-Serra,48138,Unknown
525.0,Christopher Nolan,1124,The Prestige
74619.0,Sean Anders,227159,Horrible Bosses 2
1098477.0,Callan Brunker,68179,Escape from Planet Earth
2461.0,Mel Gibson,1579,Apocalypto
10179.0,John Glen,708,The Living Daylights
41671.0,Nimród Antal,34851,Predators
8858.0,Ivan Reitman,9930,Legal Eagles
508.0,David Koepp,1586,Secret Window
21031.0,Alejandro Agresti,2044,The Lake House
1978.0,Iain Softley,9913,The Skeleton Key
3290.0,Peter Hedges,71864,The Odd Life of Timothy Green
66548.0,Paul Weiland,10761,Made of Honor
190.0,Clint Eastwood,209451,Jersey Boys
1776.0,Francis Ford Coppola,11975,The Rainmaker
2406.0,Mathieu Kassovitz,4970,Gothika
488.0,Steven Spielberg,11831,Amistad
1090.0,John McTiernan,9096,Medicine Man
6037.0,Colin Strause,440,Aliens vs Predator: Requiem
18281.0,Donald Petrie,11011,Ri¢hie Ri¢h
6720.0,Joan Chen,10641,Autumn in New York
18323.0,Marc Lawrence,11172,Music and Lyrics
54733.0,Greg Mottola,39513,Paul
29214.0,Anne Fletcher,82687,The Guilt Trip
5140.0,Wes Craven,41446,Scream 4
5572.0,Joel Schumacher,8224,8MM
1152.0,Oliver Stone,10537,The Doors
51851.0,Jake Kasdan,225886,Sex Tape
3092.0,Diane Keaton,10385,Hanging Up
93214.0,Steven Quale,55779,Final Destination 5
64030.0,Kelly Makin,10154,Mickey Blue Eyes
51984.0,Mimi Leder,10647,Pay It Forward
7395.0,Bobby Farrelly,11431,Fever Pitch
32593.0,Steven Brill,8457,Drillbit Taylor
52139.0,Seth MacFarlane,188161,A Million Ways to Die in the West
52968.0,Russell Mulcahy,8850,The Shadow
468.0,Stephen Daldry,64685,Extremely Loud & Incredibly Close
7017.0,Roger Michell,38357,Morning Glory
53334.0,Jim Sheridan,10060,Get Rich or Die Tryin'
25735.0,Christian Duguay,11398,The Art of War
10965.0,Chris Columbus,1833,Rent
26713.0,Chuck Russell,10391,Bless the Child
54967.0,Sam Weisman,8970,The Out-of-Towners
13776.0,John Frankenheimer,9306,The Island of Dr. Moreau
37710.0,Peter Hyams,11370,The Musketeer
71570.0,Justin Chadwick,12184,The Other Boleyn Girl
19969.0,Pat O'Connor,1921,Sweet November
2042.0,Stephen Hopkins,1683,The Reaping
1032.0,Martin Scorsese,203,Mean Streets
14911.0,Penny Marshall,11858,Renaissance Man
75035.0,Olivier Megaton,62835,Colombiana
50582.0,Frederik Du Chau,18937,Quest for Camelot
30365.0,Michael Caton-Jones,13536,City By The Sea
11472.0,Irwin Winkler,15556,At First Sight
66823.0,Joseph Kahn,10718,Torque
23213.0,Harold Becker,11062,City Hall
10491.0,Paul Verhoeven,10802,Showgirls
1769.0,Sofia Coppola,1887,Marie Antoinette
23393.0,Barbet Schroeder,6071,Kiss of Death
56435.0,Stephen T. Kay,10461,Get Carter
51894.0,Juan Antonio Bayona,80278,The Impossible
58251.0,Elaine May,12704,Ishtar
5655.0,Wes Anderson,10315,Fantastic Mr. Fox
18356.0,Stephen Herek,16643,Life or Something Like It
11770.0,John Carpenter,2687,Memoirs of an Invisible Man
2419.0,Jean-Pierre Jeunet,194,Amélie
66960.0,Dennie Gordon,11025,New York Minute
56106.0,Charles Shyer,8849,Alfie
29009.0,Ken Kwapis,78698,Big Miracle
140354.0,Ulu Grosbard,30943,The Deep End of the Ocean
57898.0,William Malone,9544,FearDotCom
3289.0,Paul Weitz,24418,Cirque du Freak: The Vampire's Assistant
518.0,Danny DeVito,7288,Duplex
72024.0,Malcolm D. Lee,14655,Soul Men
52094.0,Jerry Jameson,24575,Raise the Titanic
18889.0,Mic Rodgers,10366,Universal Soldier: The Return
54559.0,Christian Alvart,19898,Pandorum
5501.0,Gary Fleder,4965,Impostor
25735.0,Christian Duguay,15074,Extreme Ops
64909.0,Jean-Marie Poiré,56715,Just Visiting
2034.0,Danny Boyle,1272,Sunshine
53177.0,Brian Robbins,72358,A Thousand Words
86295.0,Marc F. Adler,20542,Delgo
35453.0,Pierre Morel,266396,The Gunman
61357.0,Geoffrey Sax,9978,Stormbreaker
40256.0,D.J. Caruso,8271,Disturbia
1978.0,Iain Softley,10428,Hackers
44740.0,Richard Shepard,5353,The Hunting Party
1223.0,Joel Coen,11934,The Hudsucker Proxy
56739.0,Peter Chan,14392,The Warlords
71871.0,Sergei Bodrov Jr.,19495,Nomad: The Warrior
21684.0,Bong Joon-ho,110415,Snowpiercer
65629.0,Bibo Bergeron,77459,A Monster in Paris
2689.0,Jeff Nathanson,26486,The Last Shot
21085.0,Alex Proyas,9495,The Crow
147021.0,S.S. Rajamouli,256040,Baahubali: The Beginning
57270.0,Robert Schwentke,24420,The Time Traveler's Wife
7145.0,Michael Lehmann,1257,Because I Said So
510.0,Tim Burton,62214,Frankenweenie
12891.0,Joss Whedon,16320,Serenity
17764.0,Charles S. Dutton,8842,Against the Ropes
10586.0,Richard Lester,9531,Superman III
13426.0,Peter Segal,64807,Grudge Match
11401.0,John Woo,12289,Red Cliff
17167.0,Andy Tennant,11529,Sweet Home Alabama
36797.0,Robert Luketic,20943,The Ugly Truth
21217.0,Jonathan Lynn,9099,Sgt. Bilko
2294.0,Robert Rodriguez,9488,Spy Kids 2: The Island of Lost Dreams
2380.0,David Carson,193,Star Trek: Generations
12453.0,Wong Kar-wai,44865,The Grandmaster
10943.0,Francis Lawrence,55787,Water for Elephants
1496406.0,Yuefeng Song,257932,Dragon Nest: Warriors' Dawn
13563.0,Norman Jewison,10400,The Hurricane
10781.0,Michael Apted,1957,Enough
58178.0,David Mirkin,10833,Heartbreakers
58375.0,Andy Fickman,256961,Paul Blart: Mall Cop 2
46085.0,Luis Mandoki,5852,Angel Eyes
58072.0,John Pasquin,12312,Joe Somebody
3556.0,Roman Polanski,622,The Ninth Gate
10781.0,Michael Apted,11306,Extreme Measures
18356.0,Stephen Herek,12508,Rock Star
20019.0,Lee Daniels,25793,Precious
578.0,Ridley Scott,10534,White Squall
11770.0,John Carpenter,1091,The Thing
28239.0,David Twohy,87421,Riddick
7671.0,Jeb Stuart,10871,Switchback
58712.0,Steve Miner,13503,Texas Rangers
57193.0,Gil Kenan,13600,City of Ember
4762.0,Paul Thomas Anderson,68722,The Master
33317.0,David Leland,14324,Virgin Territory
5501.0,Gary Fleder,14325,The Express
111588.0,J Blakeson,299687,The 5th Wave
1056121.0,Ryan Coogler,312221,Creed
880.0,Ben Affleck,23168,The Town
64045.0,Kirk Jones,76494,What to Expect When You're Expecting
1223.0,Joel Coen,4944,Burn After Reading
66218.0,Jennifer Flackett,10488,Nim's Island
6159.0,Ron Howard,96721,Rush
4762.0,Paul Thomas Anderson,334,Magnolia
19303.0,Kevin Smith,23742,Cop Out
63820.0,Christian Ditter,259694,How to Be Single
1270.0,Charles Martin Smith,62837,Dolphin Tale
19850.0,Catherine Hardwicke,8966,Twilight
11151.0,Nick Cassavetes,8470,John Q
56911.0,Les Mayfield,11001,Blue Streak
57633.0,Rawson Marshall Thurber,138832,We're the Millers
80999.0,Fyodor Bondarchuk,16911,The Inhabited Island
7213.0,Jonathan Mostow,2163,Breakdown
10930.0,Irvin Kershner,36670,Never Say Never Again
3227.0,Steve Pink,23048,Hot Tub Time Machine
1270.0,Charles Martin Smith,227735,Dolphin Tale 2
13776.0,John Frankenheimer,2155,Reindeer Games
37932.0,F. Gary Gray,8409,A Man Apart
11649.0,Cameron Crowe,222936,Aloha
3026.0,Rob Reiner,31908,Ghosts of Mississippi
33433.0,Scott Hicks,10219,Snow Falling on Cedars
29605.0,Mikael Håfström,48171,The Rite
8685.0,Andrew Niccol,782,Gattaca
41550.0,Andrew Bergman,75531,Isn't She Great
71267.0,Kirk De Micco,11802,Space Chimps
2632.0,Chris Rock,9776,Head of State
57130.0,Todd Phillips,18785,The Hangover
63571.0,Wilson Yip,365222,Ip Man 3
6737.0,Jay Roach,817,Austin Powers: The Spy Who Shagged Me
510.0,Tim Burton,268,Batman
8965.0,Roland Joffé,45054,There Be Dragons
7187.0,Richard Donner,943,Lethal Weapon 3
54040.0,John Lee Hancock,22881,The Blind Side
2294.0,Robert Rodriguez,10054,Spy Kids
71600.0,Seth Gordon,51540,Horrible Bosses
1223.0,Joel Coen,44264,True Grit
5065.0,David Frankel,350,The Devil Wears Prada
1744.0,Robert Wise,152,Star Trek: The Motion Picture
71600.0,Seth Gordon,109431,Identity Thief
1032.0,Martin Scorsese,1598,Cape Fear
36797.0,Robert Luketic,8065,21
41039.0,Judd Apatow,271718,Trainwreck
70777.0,Kevin Rodney Sullivan,11638,Guess Who
2239.0,Anthony Minghella,409,The English Patient
323.0,Curtis Hanson,2118,L.A. Confidential
64151.0,Mike Mitchell,11459,Sky High
7908.0,Frank Oz,10806,In & Out
21370.0,Roger Donaldson,9348,Species
5140.0,Wes Craven,377,A Nightmare on Elm Street
56512.0,Tarsem Singh,8843,The Cell
2460.0,Randall Wallace,9313,The Man in the Iron Mask
2460.0,Randall Wallace,39486,Secretariat
19499.0,Kevin Munroe,1273,TMNT
53178.0,Mike Tollin,13920,Radio
82511.0,Will Gluck,50544,Friends with Benefits
52934.0,Nicholas Stoller,325133,Neighbors 2: Sorority Rising
54040.0,John Lee Hancock,140823,Saving Mr. Banks
5281.0,Spike Lee,1883,Malcolm X
41039.0,Judd Apatow,89492,This Is 40
68573.0,Walt Becker,22949,Old Dogs
3964.0,Patrick Tatopoulos,12437,Underworld: Rise of the Lycans
29009.0,Ken Kwapis,2959,License to Wed
17494.0,Dennis Dugan,9957,The Benchwarmers
70738.0,Gary David Goldberg,11648,Must Love Dogs
10723.0,Mike Newell,9366,Donnie Brasco
4014.0,Paul W.S. Anderson,1576,Resident Evil
10051.0,Tobe Hooper,609,Poltergeist
1223.0,Joel Coen,5516,The Ladykillers
12028.0,John Moore,13051,Max Payne
8685.0,Andrew Niccol,49530,In Time
113225.0,Alan Poul,34806,The Back-Up Plan
65734.0,Luke Greenfield,49022,Something Borrowed
40243.0,Gil Junger,11469,Black Knight
12964.0,Michael Ritchie,23479,The Bad News Bears
1726.0,Steven E. de Souza,11667,Street Fighter
3556.0,Roman Polanski,423,The Pianist
19850.0,Catherine Hardwicke,2447,The Nativity Story
59521.0,Jaume Collet-Serra,10066,House of Wax
5342.0,Mike Nichols,2288,Closer
190.0,Clint Eastwood,88794,J. Edgar
59291.0,Alexandre Aja,13515,Mirrors
28741.0,Michael Rymer,11979,Queen of the Damned
2042.0,Stephen Hopkins,169,Predator 2
17812.0,Gregory Hoblit,8090,Untraceable
28904.0,Hugh Wilson,11622,Blast from the Past
17281.0,Mike Hodges,3604,Flash Gordon
19303.0,Kevin Smith,9541,Jersey Girl
18878.0,Rob Cohen,94348,Alex Cross
190.0,Clint Eastwood,8197,Midnight in the Garden of Good and Evil
90812.0,Scott Mann,336004,Heist
113600.0,Susanna White,35019,Nanny McPhee and the Big Bang
518.0,Danny DeVito,10410,Hoffa
12524.0,Chris Carter,8836,The X Files: I Want to Believe
62514.0,Tommy O'Haver,14442,Ella Enchanted
1192754.0,Peter Landesman,321741,Concussion
6482.0,John Singleton,59965,Abduction
80691.0,Gary Chapman,14175,Valiant
323.0,Curtis Hanson,11004,Wonder Boys
35796.0,Craig Mazin,11918,Superhero Movie
11448.0,Allen Hughes,98357,Broken City
5140.0,Wes Craven,10012,Cursed
508.0,David Koepp,49526,Premium Rush
29214.0,Anne Fletcher,268920,Hot Pursuit
37630.0,Shekhar Kapur,9093,The Four Feathers
18596.0,Taylor Hackford,119283,Parker
33315.0,Richard Loncraine,11823,Wimbledon
11873.0,Roger Kumble,35169,Furry Vengeance
64163.0,Kimble Rendall,118957,Bait
12804.0,Peter Yates,849,Krull
4135.0,Robert Redford,4515,Lions for Lambs
8328.0,John Milius,18886,Flight of the Intruder
51851.0,Jake Kasdan,6575,Walk Hard: The Dewey Cox Story
5306.0,Lasse Hallström,6440,The Shipping News
56911.0,Les Mayfield,13496,American Outlaws
69371.0,Jean-Marc Vallée,18320,The Young Victoria
58498.0,Dominic Sena,22787,Whiteout
30715.0,Terrence Malick,8967,The Tree of Life
26760.0,Tsui Hark,37498,Knock Off
19769.0,David Ayer,144336,Sabotage
4723.0,Brian Helgeland,9616,The Order
56359.0,Lexi Alexander,13056,Punisher: War Zone
18357.0,Peter Hewitt,14113,Zoom
24.0,Robert Zemeckis,285783,The Walk
17268.0,Ronny Yu,49478,Warriors of Virtue
578.0,Ridley Scott,9726,A Good Year
7187.0,Richard Donner,20763,Radio Flyer
18596.0,Taylor Hackford,9702,Bound by Honor
19684.0,Bille August,9311,Smilla's Sense of Snow
1150.0,Brian De Palma,9280,Femme Fatale
66203.0,Moustapha Akkad,26843,Lion of the Desert
25950.0,Jean-Paul Rappeneau,11876,The Horseman on the Roof
1614.0,Ang Lee,22267,Ride with the Devil
223.0,Alejandro González Iñárritu,45958,Biutiful
20307.0,Joachim Rønning,1969,Bandidas
814.0,Tony Kaye,310706,Black Water Transit
1179066.0,Wes Ball,198663,The Maze Runner
1375201.0,Ken Scott,239573,Unfinished Business
1032.0,Martin Scorsese,10436,The Age of Innocence
6431.0,Darren Aronofsky,1381,The Fountain
22100.0,Hugh Johnson,2162,Chill Factor
12786.0,Simon West,127493,Stolen
608.0,Hayao Miyazaki,12429,Ponyo
66121.0,"George Tillman, Jr.",228205,The Longest Ride
29524.0,Rand Ravich,2900,The Astronaut's Wife
58220.0,Hugh Hudson,21311,I Dreamed of Africa
20646.0,Gabriele Muccino,77875,Playing for Keeps
71570.0,Justin Chadwick,192136,Mandela: Long Walk to Freedom
6449.0,Warren Beatty,18254,Reds
3026.0,Rob Reiner,881,A Few Good Men
10765.0,Andrzej Bartkowiak,10877,Exit Wounds
1215.0,Raja Gosnell,9600,Big Momma's House
76100.0,Ben Stassen,202575,Thunder and the House of Magic
10855.0,Chris Gorak,71469,The Darkest Hour
932088.0,Scott Speer,85446,Step Up Revolution
4755.0,David R. Ellis,326,Snakes on a Plane
66604.0,Joe Charbanic,10685,The Watcher
876.0,Jonathan Hensleigh,7220,The Punisher
33279.0,Danny Cannon,9763,Goal!: The Dream Begins
52358.0,Boaz Yakin,72387,Safe
10723.0,Mike Newell,12596,Pushing Tin
19800.0,Richard Marquand,1892,Return of the Jedi
57581.0,Neil Marshall,13460,Doomsday
468.0,Stephen Daldry,8055,The Reader
22214.0,David Wain,50647,Wanderlust
15277.0,Jon Favreau,10719,Elf
12962.0,Jon Turteltaub,9294,Phenomenon
13581.0,Brian Levant,11888,Snow Dogs
7187.0,Richard Donner,9647,Scrooged
53925.0,Jared Hess,9353,Nacho Libre
116805.0,Paul Feig,55721,Bridesmaids
19274.0,Seth Rogen,109414,This Is the End
11809.0,Rupert Wainwright,10307,Stigmata
66121.0,"George Tillman, Jr.",11978,Men of Honor
97026.0,John Luessenhop,22907,Takers
52599.0,Justin Zackham,87567,The Big Wedding
61175.0,John Whitesell,38322,"Big Mommas: Like Father, Like Son"
81850.0,Duncan Jones,45612,Source Code
664.0,Frank Marshall,7305,Alive
5572.0,Joel Schumacher,3594,The Number 23
2419.0,Jean-Pierre Jeunet,157841,The Young and Prodigious T.S. Spivet
488.0,Steven Spielberg,11519,1941
53176.0,John Gatins,12920,Dreamer: Inspired By a True Story
224.0,David Cronenberg,59,A History of Violence
18865.0,Louis Leterrier,9335,Transporter 2
7623.0,Sam Raimi,12106,The Quick and the Dead
7791.0,Peter Howitt,11141,Laws of Attraction
1032.0,Martin Scorsese,8649,Bringing Out the Dead
114404.0,Miguel Sapochnik,31867,Repo Men
64331.0,Shim Hyung-Rae,10253,Dragon Wars: D-War
13563.0,Norman Jewison,3587,Bogus
93419.0,Don Scardino,124459,The Incredible Burt Wonderstone
61411.0,Mark Dindal,24662,Cats Don't Dance
504.0,Tim Robbins,32274,Cradle Will Rock
1884.0,Steven Soderbergh,182,The Good German
43673.0,Tom Reeve,5494,George and the Dragon
1776.0,Francis Ford Coppola,28,Apocalypse Now
96439.0,Nanette Burstein,38073,Going the Distance
18356.0,Stephen Herek,2054,Mr. Holland's Opus
81476.0,Ariel Vromen,302156,Criminal
2226.0,Sydney Pollack,606,Out of Africa
24.0,Robert Zemeckis,87502,Flight
10076.0,Lewis Gilbert,698,Moonraker
5655.0,Wes Anderson,120467,The Grand Budapest Hotel
33433.0,Scott Hicks,11313,Hearts in Atlantis
664.0,Frank Marshall,6488,Arachnophobia
17812.0,Gregory Hoblit,10559,Frequency
52935.0,John Francis Daley,296099,Vacation
5174.0,Barry Sonnenfeld,8012,Get Shorty
17633.0,Rob Marshall,1574,Chicago
17494.0,Dennis Dugan,9032,Big Daddy
7409.0,J.B. Rogers,2770,American Pie 2
7879.0,John Lasseter,862,Toy Story
2209.0,Jan de Bont,1637,Speed
566328.0,Michael Sucsy,72570,The Vow
56717.0,Tom Vaughan,27569,Extraordinary Measures
52358.0,Boaz Yakin,10637,Remember the Titans
1090.0,John McTiernan,1669,The Hunt for Red October
20019.0,Lee Daniels,132363,The Butler
57633.0,Rawson Marshall Thurber,9472,DodgeBall: A True Underdog Story
5174.0,Barry Sonnenfeld,2907,The Addams Family
4489.0,Steve Oedekerk,9273,Ace Ventura: When Nature Calls
1201.0,Garry Marshall,9880,The Princess Diaries
28904.0,Hugh Wilson,2925,The First Wives Club
7467.0,David Fincher,807,Se7en
82194.0,Neill Blomkamp,17654,District 9
70651.0,Stephen Hillenburg,11836,The SpongeBob SquarePants Movie
190.0,Clint Eastwood,322,Mystic River
190.0,Clint Eastwood,70,Million Dollar Baby
1524.0,Harold Ramis,9535,Analyze This
11151.0,Nick Cassavetes,11036,The Notebook
29214.0,Anne Fletcher,6557,27 Dresses
36804.0,Peter Chelsom,18126,Hannah Montana: The Movie
80540.0,Stig Bergqvist,16340,Rugrats in Paris: The Movie
10400.0,Barbra Streisand,10333,The Prince of Tides
9181.0,Edward Zwick,4476,Legends of the Fall
52443.0,Jason Reitman,22947,Up in the Air
13235.0,Alexander Payne,2755,About Schmidt
56661.0,Jonathan Levine,82654,Warm Bodies
67367.0,Rian Johnson,59967,Looper
3288.0,Chris Weitz,16300,Down to Earth
58137.0,Chris Noonan,9598,Babe
5065.0,David Frankel,82696,Hope Springs
52934.0,Nicholas Stoller,9870,Forgetting Sarah Marshall
6482.0,John Singleton,8292,Four Brothers
14172.0,Michael McCullers,8780,Baby Mama
2178.0,Forest Whitaker,9715,Hope Floats
17046.0,Gary Winick,10521,Bride Wars
32593.0,Steven Brill,10762,Without a Paddle
17046.0,Gary Winick,10096,13 Going on 30
1243.0,Woody Allen,59436,Midnight in Paris
1262197.0,Peter Lepeniotis,227783,The Nut Job
34849.0,Ted Demme,4133,Blow
46085.0,Luis Mandoki,10207,Message in a Bottle
1748.0,William Shatner,172,Star Trek V: The Final Frontier
79656.0,John Schultz,21972,Like Mike
13426.0,Peter Segal,36593,The Naked Gun 33⅓: The Final Insult
10179.0,John Glen,707,A View to a Kill
7314.0,Nick Park,533,The Curse of the Were-Rabbit
2163.0,Richard LaGravenese,6023,P.S. I Love You
50582.0,Frederik Du Chau,6439,Racing Stripes
36588.0,Joe Wright,4347,Atonement
17046.0,Gary Winick,37056,Letters to Juliet
578.0,Ridley Scott,4105,Black Rain
7395.0,Bobby Farrelly,76489,The Three Stooges
510.0,Tim Burton,3933,Corpse Bride
60496.0,James Gartner,9918,Glory Road
137427.0,Denis Villeneuve,273481,Sicario
20907.0,Antoine Fuqua,307081,Southpaw
7623.0,Sam Raimi,16871,Drag Me to Hell
109745.0,Lee Toland Krieger,293863,The Age of Adaline
77919.0,Tim McCanlies,13156,Secondhand Lions
54507.0,Jon M. Chu,41233,Step Up 3D
57082.0,John Stockwell,9266,Blue Crush
12995.0,Marc Forster,1262,Stranger Than Fiction
27571.0,David Slade,4513,30 Days of Night
47506.0,Drew Goddard,22970,The Cabin in the Woods
35694.0,Jason Friedberg,7278,Meet the Spartans
769.0,Martin Brest,9013,Midnight Run
12988.0,Paul Michael Glaser,865,The Running Man
7908.0,Frank Oz,10776,Little Shop of Horrors
36588.0,Joe Wright,50456,Hanna
26714.0,John R. Leonetti,9823,Mortal Kombat: Annihilation
31.0,Tom Hanks,59861,Larry Crowne
2836.0,Kimberly Peirce,133805,Carrie
